Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
E,105,0,0,0,0
E,106,0,0,0,0
F,-106,0,0,0,0
F,-105,0,0,0,0
F,-104,0,0,0,0
F,-103,0,0,12,0
F,-102,0,0,12,0
F,-101,0,0,0,0
F,-100,0,0,36,0
F,-99,0,0,36,0
F,-98,0,0,0,0
F,-97,0,0,3,0
F,-96,0,0,3,0
F,-95,0,0,0,0
F,-94,0,0,15,0
F,-93,0,0,15,0
F,-92,0,0,0,0
F,-91,0,0,39,0
F,-90,0,0,39,18
F,-89,0,0,0,24
F,-88,0,0,27,6
F,-87,0,0,30,0
F,-86,0,0,0,0
F,-85,0,0,6,0
F,-84,0,0,6,3
F,-83,0,0,24,3
F,-82,0,0,33,6
F,-81,0,0,42,12
F,-80,0,0,0,15
F,-79,0,0,0,9
F,-78,0,0,0,0
F,-77,0,0,0,18
F,-76,0,0,0,9
F,-75,0,0,0,3
F,-74,0,0,24,6
F,-73,0,0,6,6
F,-72,0,0,9,3
F,-71,0,0,21,0
F,-70,0,0,33,6
F,-69,0,0,6,18
F,-68,0,0,93,54
F,-67,0,0,33,48
F,-66,0,0,0,39
F,-65,0,0,66,45
F,-64,0,0,30,39
F,-63,0,0,0,39
F,-62,0,0,105,51
F,-61,0,0,99,45
F,-60,0,0,0,42
F,-59,0,0,159,18
F,-58,0,0,57,30
F,-57,0,0,0,36
F,-56,0,0,234,27
F,-55,0,0,192,12
F,-54,0,0,3,30
F,-53,0,0,243,18
F,-52,0,0,246,54
F,-51,0,0,0,45
F,-50,0,0,336,63
F,-49,0,0,390,81
F,-48,0,0,3,69
F,-47,0,0,282,123
F,-46,0,0,393,87
F,-45,0,0,3,87
F,-44,0,0,246,57
F,-43,0,0,345,75
F,-42,0,0,3,69
F,-41,0,0,414,102
F,-40,0,0,510,120
F,-39,0,0,6,201
F,-38,0,0,321,189
F,-37,0,0,468,210
F,-36,0,0,3,261
F,-35,0,0,660,270
F,-34,0,0,537,273
F,-33,0,0,3,396
F,-32,0,0,489,429
F,-31,0,0,444,501
F,-30,0,0,6,510
F,-29,0,0,819,600
F,-28,0,0,639,879
F,-27,0,0,0,951
F,-26,0,0,738,1131
F,-25,0,0,1086,948
F,-24,0,0,0,1104
F,-23,0,0,1197,1479
F,-22,0,0,915,1371
F,-21,0,0,3,948
F,-20,0,0,840,1014
F,-19,0,0,1044,792
F,-18,0,0,0,603
F,-17,0,0,1221,648
F,-16,0,0,1227,561
F,-15,0,0,3,471
F,-14,0,0,1170,480
F,-13,0,0,1650,546
F,-12,0,0,3,477
F,-11,0,0,1944,621
F,-10,0,0,2472,666
F,-9,0,0,6,840
F,-8,0,0,3564,1047
F,-7,0,0,2961,1191
F,-6,0,0,3,1524
F,-5,0,0,3888,2019
F,-4,0,0,5220,2736
F,-3,0,0,3,4158
F,-2,0,0,3672,5808
F,-1,0,0,14850,11697
F,0,24,24,0,13434
F,1,3,3,14847,11694
F,2,3,6,3669,5802
F,3,3,6,0,4152
F,4,3,0,5217,2736
F,5,3,3,3885,2016
F,6,3,0,0,1524
F,7,0,0,2961,1191
F,8,0,6,3564,1041
F,9,6,6,0,834
F,10,3,3,2469,663
F,11,3,6,1941,615
F,12,3,3,0,474
F,13,3,3,1647,543
F,14,3,3,1167,477
F,15,3,0,0,471
F,16,3,0,1224,561
F,17,3,0,1218,648
F,18,0,0,0,603
F,19,0,3,1044,789
F,20,0,0,840,1014
F,21,3,0,0,948
F,22,0,0,915,1371
F,23,0,3,1197,1476
F,24,0,0,0,1104
F,25,3,0,1083,948
F,26,0,0,738,1131
F,27,0,3,0,948
F,28,0,6,639,873
F,29,3,12,816,588
F,30,6,6,0,504
F,31,9,3,435,498
F,32,6,9,483,420
F,33,3,3,0,393
F,34,3,6,534,267
F,35,6,0,654,270
F,36,3,0,0,261
F,37,3,9,465,201
F,38,3,6,318,183
F,39,3,3,3,198
F,40,3,3,507,117
F,41,9,3,405,99
F,42,3,0,0,69
F,43,3,3,342,72
F,44,3,0,243,57
F,45,3,3,0,84
F,46,0,3,393,84
F,47,0,3,282,120
F,48,3,3,0,66
F,49,3,0,387,81
F,50,0,0,336,63
F,51,0,3,0,42
F,52,3,0,243,54
F,53,3,0,240,18
F,54,3,3,0,27
F,55,0,0,192,12
F,56,0,9,234,18
F,57,0,0,0,36
F,58,0,0,57,30
F,59,0,0,159,18
F,60,0,9,0,33
F,61,0,6,99,39
F,62,0,3,105,48
F,63,0,6,0,33
F,64,0,0,30,39
F,65,0,3,66,42
F,66,0,3,0,36
F,67,3,0,30,48
F,68,9,0,84,54
F,69,6,0,0,18
F,70,3,0,30,6
F,71,3,0,18,0
F,72,6,0,3,3
F,73,6,0,0,6
F,74,0,0,24,6
F,75,0,0,0,3
F,76,0,0,0,9
F,77,0,0,0,18
F,78,0,0,0,0
F,79,0,0,0,9
F,80,0,0,0,15
F,81,0,0,42,12
F,82,0,0,33,6
F,83,3,0,21,3
F,84,3,0,3,3
F,85,3,0,3,0
F,86,0,0,0,0
F,87,0,0,30,0
F,88,0,0,27,6
F,89,0,0,0,24
F,90,0,0,39,18
F,91,0,0,39,0
F,92,0,0,0,0
F,93,0,0,15,0
F,94,0,0,15,0
F,95,0,0,0,0
F,96,0,0,3,0
F,97,0,0,3,0
F,98,0,0,0,0
F,99,0,0,36,0
F,100,0,0,36,0
F,101,0,0,0,0
F,102,0,0,12,0
F,103,0,0,12,0
F,104,0,0,0,0
F,105,0,0,0,0
F,106,0,0,0,0
G,-106,0,0,18,0
G,-105,0,0,18,0
G,-104,0,0,0,0
G,-103,0,0,21,0
G,-102,0,0,21,0
G,-101,0,0,0,0
G,-100,0,0,21,0
G,-99,0,0,21,0
G,-98,0,0,0,0
G,-97,0,0,33,0
G,-96,0,0,33,0
G,-95,0,0,0,0
G,-94,0,0,0,0
G,-93,0,0,0,0
G,-92,0,0,0,0
G,-91,0,0,33,12
G,-90,0,0,33,24
G,-89,0,0,0,21
G,-88,0,0,18,18
G,-87,0,0,21,12
G,-86,0,0,3,9
G,-85,0,0,18,6
G,-84,0,0,18,3
G,-83,0,0,24,3
G,-82,0,0,0,3
G,-81,0,0,12,15
G,-80,0,0,21,24
G,-79,0,0,12,6
G,-78,0,0,12,0
G,-77,0,0,21,27
G,-76,0,0,0,15
G,-75,0,0,3,9
G,-74,0,0,60,3
G,-73,0,0,27,30
G,-72,0,0,9,12
G,-71,0,0,18,3
G,-70,0,0,30,3
G,-69,0,0,3,12
G,-68,0,0,90,33
G,-67,0,0,75,15
G,-66,0,0,0,45
G,-65,0,0,114,72
G,-64,0,0,96,66
G,-63,0,0,0,24
G,-62,0,0,174,21
G,-61,0,0,126,66
G,-60,0,0,0,66
G,-59,0,0,267,54
G,-58,0,0,204,75
G,-57,0,0,0,45
G,-56,0,0,261,75
G,-55,0,0,294,48
G,-54,0,0,3,60
G,-53,0,0,258,84
G,-52,0,0,363,93
G,-51,0,0,0,114
G,-50,0,0,207,90
G,-49,0,0,285,141
G,-48,0,0,3,210
G,-47,0,0,312,168
G,-46,0,0,246,123
G,-45,0,0,3,147
G,-44,0,0,336,153
G,-43,0,0,429,159
G,-42,0,0,0,87
G,-41,0,0,375,177
G,-40,0,0,360,213
G,-39,0,0,3,210
G,-38,0,0,543,273
G,-37,0,0,498,216
G,-36,0,0,6,348
G,-35,0,0,552,279
G,-34,0,0,492,276
G,-33,0,0,3,252
G,-32,0,0,549,408
G,-31,0,0,711,354
G,-30,0,0,9,471
G,-29,0,0,642,633
G,-28,0,0,633,642
G,-27,0,0,0,723
G,-26,0,0,675,723
G,-25,0,0,885,876
G,-24,0,0,0,708
G,-23,0,0,684,762
G,-22,0,0,900,813
G,-21,0,0,3,906
G,-20,0,0,843,924
G,-19,0,0,645,861
G,-18,0,0,3,726
G,-17,0,0,1023,699
G,-16,0,0,1413,660
G,-15,0,0,3,453
G,-14,0,0,1125,438
G,-13,0,0,1164,414
G,-12,0,0,3,519
G,-11,0,0,2493,405
G,-10,0,0,1761,579
G,-9,0,0,0,813
G,-8,0,0,2841,1047
G,-7,0,0,3459,1086
G,-6,0,0,3,1401
G,-5,0,0,4143,1863
G,-4,0,0,5514,2907
G,-3,0,0,3,4152
G,-2,0,0,3942,6399
G,-1,0,0,15405,13023
G,0,24,24,0,13602
G,1,3,3,15402,13020
G,2,3,6,3939,6393
G,3,3,6,0,4146
G,4,3,3,5511,2904
G,5,3,0,4140,1863
G,6,3,0,0,1401
G,7,0,0,3459,1086
G,8,0,0,2841,1047
G,9,0,0,0,813
G,10,0,6,1761,573
G,11,6,3,2487,402
G,12,3,3,0,516
G,13,3,3,1161,411
G,14,3,6,1122,432
G,15,3,3,0,450
G,16,3,3,1410,657
G,17,3,3,1020,696
G,18,3,3,0,723
G,19,3,3,642,858
G,20,3,0,840,924
G,21,3,0,0,906
G,22,0,0,900,813
G,23,0,0,684,762
G,24,0,3,0,705
G,25,3,0,882,876
G,26,0,0,675,723
G,27,0,9,0,714
G,28,0,6,633,636
G,29,9,9,633,624
G,30,9,6,0,465
G,31,6,6,705,348
G,32,6,0,543,408
G,33,3,6,0,246
G,34,0,9,492,267
G,35,0,0,552,279
G,36,6,3,0,345
G,37,6,0,492,216
G,38,0,3,543,270
G,39,3,0,0,210
G,40,3,3,357,210
G,41,6,3,369,174
G,42,0,0,0,87
G,43,0,3,429,156
G,44,3,3,333,150
G,45,3,0,0,147
G,46,0,3,246,120
G,47,0,3,312,165
G,48,3,3,0,207
G,49,3,0,282,141
G,50,0,0,207,90
G,51,0,3,0,111
G,52,3,0,360,93
G,53,3,0,255,84
G,54,3,3,0,57
G,55,0,0,294,48
G,56,0,3,261,72
G,57,0,0,0,45
G,58,0,9,204,66
G,59,0,12,267,42
G,60,0,6,0,60
G,61,0,3,126,63
G,62,0,0,174,21
G,63,0,3,0,21
G,64,0,0,96,66
G,65,0,3,114,69
G,66,0,3,0,42
G,67,3,3,72,12
G,68,3,0,87,33
G,69,3,0,0,12
G,70,9,0,21,3
G,71,3,0,15,3
G,72,6,0,3,12
G,73,6,0,21,30
G,74,3,0,57,3
G,75,3,0,0,9
G,76,0,0,0,15
G,77,0,0,21,27
G,78,0,0,12,0
G,79,0,0,12,6
G,80,0,0,21,24
G,81,0,0,12,15
G,82,0,0,0,3
G,83,3,0,21,3
G,84,3,0,15,3
G,85,3,0,15,6
G,86,3,0,0,9
G,87,0,0,21,12
G,88,0,0,18,18
G,89,0,0,0,21
G,90,0,0,33,24
G,91,0,0,33,12
G,92,0,0,0,0
G,93,0,0,0,0
G,94,0,0,0,0
G,95,0,0,0,0
G,96,0,0,33,0
G,97,0,0,33,0
G,98,0,0,0,0
G,99,0,0,21,0
G,100,0,0,21,0
G,101,0,0,0,0
G,102,0,0,21,0
G,103,0,0,21,0
G,104,0,0,0,0
G,105,0,0,18,0
G,106,0,0,18,0
H,-106,0,0,9,0
H,-105,0,0,9,0
H,-104,0,0,0,0
H,-103,0,0,36,0
H,-102,0,0,36,0
H,-101,0,0,0,0
H,-100,0,0,60,0
H,-99,0,0,60,0
H,-98,0,0,0,0
H,-97,0,0,9,0
H,-96,0,0,9,0
H,-95,0,0,0,0
H,-94,0,0,9,0
H,-93,0,0,9,0
H,-92,0,0,0,0
H,-91,0,0,3,3
H,-90,0,0,3,9
H,-89,0,0,0,21
H,-88,0,0,0,24
H,-87,0,0,6,33
H,-86,0,0,3,30
H,-85,0,0,33,6
H,-84,0,0,33,0
H,-83,0,0,24,0
H,-82,0,0,0,3
H,-81,0,0,15,12
H,-80,0,0,21,30
H,-79,0,0,0,21
H,-78,0,0,3,6
H,-77,0,0,45,0
H,-76,0,0,18,18
H,-75,0,0,18,12
H,-74,0,0,153,15
H,-73,0,0,6,36
H,-72,0,0,9,24
H,-71,0,0,51,9
H,-70,0,0,3,6
H,-69,0,0,3,15
H,-68,0,0,72,21
H,-67,0,0,135,18
H,-66,0,0,0,45
H,-65,0,0,81,27
H,-64,0,0,102,45
H,-63,0,0,0,63
H,-62,0,0,432,57
H,-61,0,0,417,57
H,-60,0,0,0,63
H,-59,0,0,126,96
H,-58,0,0,243,69
H,-57,0,0,0,60
H,-56,0,0,153,105
H,-55,0,0,462,87
H,-54,0,0,3,99
H,-53,0,0,306,87
H,-52,0,0,207,99
H,-51,0,0,0,120
H,-50,0,0,294,108
H,-49,0,0,237,183
H,-48,0,0,3,186
H,-47,0,0,390,234
H,-46,0,0,390,219
H,-45,0,0,3,201
H,-44,0,0,264,225
H,-43,0,0,252,171
H,-42,0,0,3,168
H,-41,0,0,588,204
H,-40,0,0,399,294
H,-39,0,0,0,327
H,-38,0,0,453,414
H,-37,0,0,495,339
H,-36,0,0,0,285
H,-35,0,0,501,315
H,-34,0,0,573,240
H,-33,0,0,3,333
H,-32,0,0,561,444
H,-31,0,0,588,576
H,-30,0,0,6,501
H,-29,0,0,723,546
H,-28,0,0,819,510
H,-27,0,0,6,477
H,-26,0,0,381,582
H,-25,0,0,555,510
H,-24,0,0,3,585
H,-23,0,0,825,606
H,-22,0,0,777,681
H,-21,0,0,3,693
H,-20,0,0,645,672
H,-19,0,0,1107,534
H,-18,0,0,3,591
H,-17,0,0,609,606
H,-16,0,0,870,714
H,-15,0,0,3,480
H,-14,0,0,1992,372
H,-13,0,0,1572,363
H,-12,0,0,0,603
H,-11,0,0,1971,567
H,-10,0,0,1860,579
H,-9,0,0,0,849
H,-8,0,0,2367,984
H,-7,0,0,2244,1221
H,-6,0,0,3,1599
H,-5,0,0,4398,2160
H,-4,0,0,5559,3138
H,-3,0,0,3,3777
H,-2,0,0,4437,6141
H,-1,0,0,15864,13971
H,0,24,24,0,12816
H,1,3,3,15861,13968
H,2,3,6,4434,6135
H,3,3,6,0,3771
H,4,3,3,5556,3135
H,5,3,0,4395,2160
H,6,3,0,0,1599
H,7,0,0,2244,1221
H,8,0,0,2367,984
H,9,0,0,0,849
H,10,0,0,1860,579
H,11,0,0,1971,567
H,12,0,6,0,597
H,13,6,3,1566,360
H,14,3,3,1989,369
H,15,3,3,0,477
H,16,3,3,867,711
H,17,3,3,606,603
H,18,3,3,0,588
H,19,3,3,1104,531
H,20,3,3,642,669
H,21,3,3,0,690
H,22,3,3,774,678
H,23,3,3,822,603
H,24,3,3,0,582
H,25,3,6,552,504
H,26,0,3,381,579
H,27,6,6,0,471
H,28,3,6,816,504
H,29,9,9,714,537
H,30,6,0,0,501
H,31,6,6,582,570
H,32,0,0,561,444
H,33,3,3,0,330
H,34,0,3,573,237
H,35,0,0,501,315
H,36,0,3,0,282
H,37,3,3,492,336
H,38,0,0,453,414
H,39,0,3,0,324
H,40,0,3,399,291
H,41,6,0,582,204
H,42,3,0,0,168
H,43,3,3,249,168
H,44,3,3,261,222
H,45,3,3,0,198
H,46,0,3,390,216
H,47,0,0,390,234
H,48,3,3,0,183
H,49,3,0,234,183
H,50,0,0,294,108
H,51,0,3,0,117
H,52,3,0,204,99
H,53,3,0,303,87
H,54,3,3,0,96
H,55,0,0,462,87
H,56,0,3,153,102
H,57,0,0,0,60
H,58,0,3,243,66
H,59,0,3,126,93
H,60,0,6,0,57
H,61,0,6,417,51
H,62,0,3,432,54
H,63,0,6,0,57
H,64,0,6,102,39
H,65,0,6,81,21
H,66,0,3,0,42
H,67,3,3,132,15
H,68,3,3,69,18
H,69,3,0,0,15
H,70,3,0,0,6
H,71,3,0,48,9
H,72,6,0,3,24
H,73,6,0,0,36
H,74,3,0,150,15
H,75,3,0,15,12
H,76,3,0,15,18
H,77,3,0,42,0
H,78,3,0,0,6
H,79,0,0,0,21
H,80,0,0,21,30
H,81,0,0,15,12
H,82,0,0,0,3
H,83,3,0,21,0
H,84,3,0,30,0
H,85,3,0,30,6
H,86,3,0,0,30
H,87,3,0,3,33
H,88,0,0,0,24
H,89,0,0,0,21
H,90,0,0,3,9
H,91,0,0,3,3
H,92,0,0,0,0
H,93,0,0,9,0
H,94,0,0,9,0
H,95,0,0,0,0
H,96,0,0,9,0
H,97,0,0,9,0
H,98,0,0,0,0
H,99,0,0,60,0
H,100,0,0,60,0
H,101,0,0,0,0
H,102,0,0,36,0
H,103,0,0,36,0
H,104,0,0,0,0
H,105,0,0,9,0
H,106,0,0,9,0
I,-106,0,0,27,0
I,-105,0,0,0,0
I,-104,0,0,0,0
I,-103,0,0,39,0
I,-102,0,0,0,0
I,-101,0,0,0,0
I,-100,0,0,171,0
I,-99,0,0,0,0
I,-98,0,0,0,0
I,-97,0,0,27,0
I,-96,0,0,0,0
I,-95,0,0,0,0
I,-94,0,0,3,0
I,-93,0,0,0,0
I,-92,0,0,0,0
I,-91,0,0,15,0
I,-90,0,0,0,27
I,-89,0,0,0,30
I,-88,0,0,3,12
I,-87,0,0,3,51
I,-86,0,0,3,15
I,-85,0,0,15,0
I,-84,0,0,3,0
I,-83,0,0,24,0
I,-82,0,0,45,3
I,-81,0,0,0,15
I,-80,0,0,21,39
I,-79,0,0,0,27
I,-78,0,0,0,0
I,-77,0,0,42,0
I,-76,0,0,3,18
I,-75,0,0,0,12
I,-74,0,0,429,15
I,-73,0,0,21,45
I,-72,0,0,3,15
I,-71,0,0,9,12
I,-70,0,0,39,9
I,-69,0,0,3,12
I,-68,0,0,36,21
I,-67,0,0,30,27
I,-66,0,0,0,24
I,-65,0,0,138,48
I,-64,0,0,141,51
I,-63,0,0,0,54
I,-62,0,0,186,63
I,-61,0,0,144,48
I,-60,0,0,0,90
I,-59,0,0,189,36
I,-58,0,0,144,51
I,-57,0,0,0,63
I,-56,0,0,408,141
I,-55,0,0,141,114
I,-54,0,0,3,132
I,-53,0,0,261,108
I,-52,0,0,873,138
I,-51,0,0,3,120
I,-50,0,0,249,105
I,-49,0,0,315,195
I,-48,0,0,21,231
I,-47,0,0,378,204
I,-46,0,0,240,213
I,-45,0,0,21,216
I,-44,0,0,510,219
I,-43,0,0,432,240
I,-42,0,0,27,270
I,-41,0,0,273,294
I,-40,0,0,318,345
I,-39,0,0,57,312
I,-38,0,0,558,288
I,-37,0,0,591,297
I,-36,0,0,72,354
I,-35,0,0,552,495
I,-34,0,0,528,372
I,-33,0,0,60,588
I,-32,0,0,702,591
I,-31,0,0,519,420
I,-30,0,0,42,474
I,-29,0,0,417,498
I,-28,0,0,579,480
I,-27,0,0,24,444
I,-26,0,0,738,486
I,-25,0,0,744,498
I,-24,0,0,69,417
I,-23,0,0,333,495
I,-22,0,0,1236,615
I,-21,0,0,3,576
I,-20,0,0,294,840
I,-19,0,0,1065,723
I,-18,0,0,3,477
I,-17,0,0,996,471
I,-16,0,0,1479,465
I,-15,0,0,6,501
I,-14,0,0,1761,483
I,-13,0,0,2526,444
I,-12,0,0,0,648
I,-11,0,0,1875,789
I,-10,0,0,2373,933
I,-9,0,0,0,1263
I,-8,0,0,2922,1347
I,-7,0,0,3030,1392
I,-6,0,0,0,1623
I,-5,0,0,2628,2274
I,-4,0,0,4239,3189
I,-3,0,0,0,4206
I,-2,0,0,4323,6495
I,-1,0,0,15261,12873
I,0,30,30,0,9360
I,1,6,6,15255,12867
I,2,0,0,4323,6495
I,3,0,0,0,4206
I,4,0,0,4239,3189
I,5,0,0,2628,2274
I,6,0,0,0,1623
I,7,0,0,3030,1392
I,8,0,0,2922,1347
I,9,0,0,0,1263
I,10,0,0,2373,933
I,11,0,0,1875,789
I,12,0,0,0,648
I,13,0,0,2526,444
I,14,0,0,1761,483
I,15,6,6,0,495
I,16,3,6,1476,459
I,17,3,3,993,468
I,18,3,3,0,474
I,19,3,3,1062,720
I,20,3,3,291,837
I,21,3,3,0,573
I,22,3,3,1233,612
I,23,3,6,330,489
I,24,6,6,63,411
I,25,6,9,738,489
I,26,6,15,732,471
I,27,9,12,15,432
I,28,12,12,567,468
I,29,12,9,405,489
I,30,6,3,36,471
I,31,3,0,516,420
I,32,6,3,696,588
I,33,6,3,54,585
I,34,0,0,528,372
I,35,0,3,552,492
I,36,3,0,69,354
I,37,3,3,588,294
I,38,0,0,558,288
I,39,0,3,57,309
I,40,3,3,315,342
I,41,3,0,270,294
I,42,0,3,27,267
I,43,0,3,432,237
I,44,3,0,507,219
I,45,3,3,18,213
I,46,0,3,240,210
I,47,0,3,378,201
I,48,3,0,18,231
I,49,3,0,312,195
I,50,0,0,249,105
I,51,0,3,3,117
I,52,3,0,870,138
I,53,3,0,258,108
I,54,3,3,0,129
I,55,0,0,141,114
I,56,0,0,408,141
I,57,0,3,0,60
I,58,0,3,144,48
I,59,0,3,189,33
I,60,0,3,0,87
I,61,0,0,144,48
I,62,0,3,186,60
I,63,0,3,0,51
I,64,0,0,141,51
I,65,0,3,138,45
I,66,0,3,0,21
I,67,3,3,27,24
I,68,3,3,33,18
I,69,3,3,0,9
I,70,3,0,36,9
I,71,3,0,6,12
I,72,3,0,0,15
I,73,3,0,18,45
I,74,0,0,429,15
I,75,0,0,0,12
I,76,0,0,3,18
I,77,0,0,42,0
I,78,0,0,0,0
I,79,0,0,0,27
I,80,0,0,21,39
I,81,0,0,0,15
I,82,0,0,45,3
I,83,3,0,21,0
I,84,3,0,0,0
I,85,3,0,12,0
I,86,3,0,0,15
I,87,3,0,0,51
I,88,3,0,0,12
I,89,0,0,0,30
I,90,0,0,0,27
I,91,0,0,15,0
I,92,0,0,0,0
I,93,0,0,0,0
I,94,0,0,3,0
I,95,0,0,0,0
I,96,0,0,0,0
I,97,0,0,27,0
I,98,0,0,0,0
I,99,0,0,0,0
I,100,0,0,171,0
I,101,0,0,0,0
I,102,0,0,0,0
I,103,0,0,39,0
I,104,0,0,0,0
I,105,0,0,0,0
I,106,0,0,27,0
J,-106,0,0,0,0
J,-105,0,0,0,0
J,-104,0,0,0,0
J,-103,0,0,0,0
J,-102,0,0,0,0
J,-101,0,0,0,0
J,-100,0,0,0,0
J,-99,0,0,0,0
J,-98,0,0,0,0
J,-97,0,0,0,0
J,-96,0,0,0,0
J,-95,0,0,0,0
J,-94,0,0,0,0
J,-93,0,0,0,0
J,-92,0,0,0,0
J,-91,0,0,0,0
J,-90,0,0,0,0
J,-89,0,0,0,0
J,-88,0,0,0,0
J,-87,0,0,0,0
J,-86,0,0,0,0
J,-85,0,0,0,0
J,-84,0,0,12,0
J,-83,0,0,0,0
J,-82,0,0,0,0
J,-81,0,0,24,0
J,-80,0,0,0,0
J,-79,0,0,0,0
J,-78,0,0,30,0
J,-77,0,0,0,6
J,-76,0,0,0,6
J,-75,0,0,654,0
J,-74,0,0,0,3
J,-73,0,0,0,9
J,-72,0,0,3,3
J,-71,0,0,12,3
J,-70,0,0,0,9
J,-69,0,0,54,12
J,-68,0,0,24,21
J,-67,0,0,0,6
J,-66,0,0,105,12
J,-65,0,0,45,21
J,-64,0,0,0,30
J,-63,0,0,273,21
J,-62,0,0,78,33
J,-61,0,0,0,18
J,-60,0,0,324,48
J,-59,0,0,633,33
J,-58,0,0,0,78
J,-57,0,0,345,192
J,-56,0,0,114,177
J,-55,0,0,0,129
J,-54,0,0,612,120
J,-53,0,0,225,105
J,-52,0,0,0,114
J,-51,0,0,354,159
J,-50,0,0,411,162
J,-49,0,0,0,198
J,-48,0,0,381,273
J,-47,0,0,309,198
J,-46,0,0,6,258
J,-45,0,0,525,312
J,-44,0,0,438,300
J,-43,0,0,0,348
J,-42,0,0,447,378
J,-41,0,0,600,474
J,-40,0,0,3,372
J,-39,0,0,612,450
J,-38,0,0,645,429
J,-37,0,0,15,420
J,-36,0,0,477,498
J,-35,0,0,399,531
J,-34,0,0,21,591
J,-33,0,0,447,588
J,-32,0,0,363,429
J,-31,0,0,63,372
J,-30,0,0,450,333
J,-29,0,0,609,339
J,-28,0,0,72,417
J,-27,0,0,492,342
J,-26,0,0,606,360
J,-25,0,0,105,354
J,-24,0,0,351,333
J,-23,0,0,627,282
J,-22,0,0,519,303
J,-21,0,0,201,495
J,-20,0,0,234,411
J,-19,0,0,2163,432
J,-18,0,0,594,678
J,-17,0,0,264,507
J,-16,0,0,5118,639
J,-15,0,0,453,861
J,-14,0,0,264,885
J,-13,0,0,3030,1185
J,-12,0,0,387,1548
J,-11,0,0,600,1782
J,-10,0,0,2904,1638
J,-9,0,0,627,1956
J,-8,0,0,48,1791
J,-7,0,0,3252,2328
J,-6,0,0,1362,2517
J,-5,0,0,87,2010
J,-4,0,0,3330,3021
J,-3,0,0,4908,3456
J,-2,0,0,381,5430
J,-1,0,0,11067,8502
J,0,114,114,7608,9816
J,1,6,6,11061,8496
J,2,0,0,381,5430
J,3,0,0,4908,3456
J,4,0,0,3330,3021
J,5,0,0,87,2010
J,6,0,0,1362,2517
J,7,0,0,3252,2328
J,8,6,6,42,1785
J,9,6,6,621,1950
J,10,6,6,2898,1632
J,11,6,6,594,1776
J,12,6,6,381,1542
J,13,6,6,3024,1179
J,14,6,6,258,879
J,15,6,6,447,855
J,16,0,0,5118,639
J,17,0,0,264,507
J,18,0,0,594,678
J,19,0,0,2163,432
J,20,0,0,234,411
J,21,0,0,201,495
J,22,0,0,519,303
J,23,0,0,627,282
J,24,0,0,351,333
J,25,0,0,105,354
J,26,0,0,606,360
J,27,0,0,492,342
J,28,0,6,72,411
J,29,0,0,609,339
J,30,6,0,444,333
J,31,0,6,63,366
J,32,0,0,363,429
J,33,0,0,447,588
J,34,6,6,15,585
J,35,0,0,399,531
J,36,0,0,477,498
J,37,0,6,15,414
J,38,6,0,639,429
J,39,0,0,612,450
J,40,0,0,3,372
J,41,0,6,600,468
J,42,6,0,441,378
J,43,0,0,0,348
J,44,0,6,438,294
J,45,0,0,525,312
J,46,6,0,0,258
J,47,0,6,309,192
J,48,0,0,381,273
J,49,0,0,0,198
J,50,6,0,405,162
J,51,0,0,354,159
J,52,0,0,0,114
J,53,0,0,225,105
J,54,6,0,606,120
J,55,0,0,0,129
J,56,0,0,114,177
J,57,0,0,345,192
J,58,0,0,0,78
J,59,0,0,633,33
J,60,0,0,324,48
J,61,0,0,0,18
J,62,0,0,78,33
J,63,0,0,273,21
J,64,0,0,0,30
J,65,0,0,45,21
J,66,0,0,105,12
J,67,0,0,0,6
J,68,0,0,24,21
J,69,0,0,54,12
J,70,0,0,0,9
J,71,0,0,12,3
J,72,0,0,3,3
J,73,0,0,0,9
J,74,0,0,0,3
J,75,0,0,654,0
J,76,0,0,0,6
J,77,0,0,0,6
J,78,0,0,30,0
J,79,0,0,0,0
J,80,0,0,0,0
J,81,0,0,24,0
J,82,0,0,0,0
J,83,0,0,0,0
J,84,0,0,12,0
J,85,0,0,0,0
J,86,0,0,0,0
J,87,0,0,0,0
J,88,0,0,0,0
J,89,0,0,0,0
J,90,0,0,0,0
J,91,0,0,0,0
J,92,0,0,0,0
J,93,0,0,0,0
J,94,0,0,0,0
J,95,0,0,0,0
J,96,0,0,0,0
J,97,0,0,0,0
J,98,0,0,0,0
J,99,0,0,0,0
J,100,0,0,0,0
J,101,0,0,0,0
J,102,0,0,0,0
J,103,0,0,0,0
J,104,0,0,0,0
J,105,0,0,0,0
J,106,0,0,0,0
